,name,cuisine,latitude,longitude,address,rating,review_count,price
1193,The RiceTable,english,1.30605829510178,103.830864429474,"['360 Orchard Rd', '#02-09/10', 'Singapore 238869', 'Singapore']",4.5,9,$$
1194,Werner's Oven,english,1.3134171,103.9010664,"['49 Joo Chiat Place', 'Singapore 427773', 'Singapore']",3.5,6,$$
1195,Sawadee Thai Cuisine,english,1.2981813,103.8568767,"['9, Tan Quee Lan Street', '#01-01', 'Singapore 188098', 'Singapore']",4.5,14,$$
1196,Penang Place,english,1.2957108,103.8586488,"['3 Temasek Blvd', '#02-314/315/316, West Wing', 'Singapore 038983', 'Singapore']",4.0,17,$$
1197,Druggists,english,1.31113334330374,103.859873641664,"['119 Tyrwhitt Rd', 'Singapore 207547', 'Singapore']",4.0,16,$$
1198,The Sushi Bar,english,1.30691,103.83354,"['14 Scotts Rd', '#04-28', 'Singapore 228213', 'Singapore']",4.5,40,$$
1199,Chabuton,english,1.293009,103.859495,"['9 Raffles Blvd', '#02-15', 'Singapore 039596', 'Singapore']",5.0,6,$$
1200,Jumbo Seafood,english,1.28558628724908,103.851635745508,"['30 Merchant Rd', '#01-01/02', 'Singapore 058282', 'Singapore']",4.0,9,$$
1201,The Malayan Council,english,1.30440444168917,103.854287957132,"['22 Dunlop St', 'Singapore 209350', 'Singapore']",5.0,7,$$
1202,Sanpoutei Ramen,english,1.31134388561304,103.795740263256,"['253 Holland Ave', 'Singapore 278983', 'Singapore']",4.0,17,$$
1203,Jumbo Seafood,english,1.28892873710895,103.848373889923,"['20 Upper Circular Road', '#B1-48', 'Singapore 058416', 'Singapore']",4.0,183,$$$
1204,Yardbird Table & Bar,english,1.2837366,103.8591923,"['2 Bayfront Ave', '#B1-07', 'Singapore 018972', 'Singapore']",4.5,22,$$$
1205,Happy Crab,english,1.3022323,103.8610412,"['13 Pahang St', 'Singapore 198613', 'Singapore']",4.5,11,$$$
1206,Coffee Lounge,english,1.308435,103.833928,"['22 Scotts Rd', 'Singapore 228221', 'Singapore']",4.5,4,$$$
1207,The Garden @ Sentosa,english,1.2435890231,103.828353882,"['2 Bukit Manis Road', 'Sentosa', 'Singapore 099891', 'Singapore']",5.0,2,$$$
1208,Bigmama,english,1.28527,103.829277,"['2 Kim Tian Road', 'Singapore 169244', 'Singapore']",4.0,17,$$$
1209,The Wall,english,1.27661,103.84406,"['76 Tanjong Pagar Rd', 'Singapore 088497', 'Singapore']",5.0,1,$$$
1210,San Laksa Steamboat,english,1.30988,103.85699,"['147 Kitchener Road', 'Singapore 208524', 'Singapore']",4.0,8,$$$
1211,Hana Hana,english,1.27633724477686,103.843716462071,"['1 Tras Link', '#01-17, Orchid Hotel', 'Singapore 078867', 'Singapore']",4.0,4,$$$
1212,The Naked Finn,english,1.276325,103.804458,"['39 Malan Rd', 'Singapore 109442', 'Singapore']",4.5,19,$$$
1213,Hai Di Lao,english,1.289833,103.845535,"['3D River Valley Rd', '#02-04', 'Singapore 179023', 'Singapore']",4.0,42,$$$
1214,Cook & Brew,english,1.2780008519013697,103.85082557088023,"['12 Marina View', '33rd Floor', 'Singapore 018961', 'Singapore']",4.0,14,$$$
1215,8 Korean BBQ,english,1.28870697782558,103.846671421056,"['6 Eu Tong Sen Street', '#02-70/90', 'Singapore 059817', 'Singapore']",4.0,23,$$$
1216,Salted & Hung,english,1.29653723289042,103.855194076896,"['12 Purvis St', 'Singapore 188591', 'Singapore']",4.0,13,$$$
1217,Chao Shan Cuisine,english,1.28437,103.84986,"['17 Philip St', '#01-01/02, Grand Building', 'Singapore 048695', 'Singapore']",4.0,3,$$$
1218,Red Eye Smokehouse,english,1.31077,103.86106,"['1 Cavan Rd', 'Singapore 209842', 'Singapore']",4.5,10,$$$
1219,National Kitchen By Violet Oon,english,1.290618,103.851938,"[""1 St Andrew's Rd"", '#02-01', 'Singapore 178957', 'Singapore']",4.5,38,$$$
1220,Decker Barbecue,english,1.28999609077442,103.839326280356,"['60 Robertson Quay', '#01-17', 'Singapore 238252', 'Singapore']",4.0,21,$$$
1221,10 Scotts,english,1.3064382,103.83333,"['10 Scotts Rd', 'Lobby Level', 'Singapore 228211', 'Singapore']",4.0,14,$$$
1222,My Little Spanish Place,english,1.28717,103.84925,"['54 Boat Quay', 'Singapore 049843', 'Singapore']",4.0,4,$$$
1223,Sabio By The Sea,english,1.24777,103.8419724,"['31 Ocean Way', '#01-02', 'Southern Islands 098367', 'Singapore']",3.5,10,$$$
1224,Cin Cin,english,1.27590743347584,103.84465338878,"['100 Peck Seah St', '#01-02', 'Singapore 079333', 'Singapore']",4.0,3,$$$
1225,PS Cafe,english,1.306809,103.829511,"['390 Orchard Rd', '#02-09A', 'Singapore 238871', 'Singapore']",3.5,29,$$$
1226,Zzapi,english,1.31640455334395,103.835520744324,"['271 Bukit Timah Road', '#01-04, Balmoral Plaza', 'Singapore 259708', 'Singapore']",4.0,1,$$$
1227,Hansik Korean Restaurant,english,1.35869011389303,103.884595254456,"['205 Hougang St 21', '#02-00, Heartland Mall', 'Singapore 530205', 'Singapore']",4.0,6,$$$
1228,My Little Tapas Bar,english,1.2812521,103.8455394,"['14 Ann Siang Road', 'Singapore 069694', 'Singapore']",4.5,8,$$$
1229,Antoinette,english,1.30973,103.86219,"['30 Penhas Road', 'Singapore 208188', 'Singapore']",3.5,22,$$$
1230,Dashi Master Marusaya,english,1.29009519725444,103.837111932809,"['86 Robertson Quay', '#01-01', 'Singapore 238245', 'Singapore']",4.0,2,$$$
1231,Kantipur Tandoori,english,1.3100899,103.8564301,"['18 Verdun Road', '#01-01 & 02-01', 'Singapore 207280', 'Singapore']",4.0,1,$$$
1232,Creperie des Arts,english,1.29995,103.8499298,"['44 Prinsep Street', 'Singapore 188673', 'Singapore']",4.0,4,$$$
1233,Blu Kouzina,english,1.30331,103.81041,"['10 Dempsey Rd', '#01-21, Dempsey Hill', 'Singapore 247700', 'Singapore']",4.5,24,$$$
1234,Himonoya,english,1.29198324240247,103.841383852211,"['11 Unity St', '#02-14, Robertson walk', 'Singapore', 'Singapore']",4.0,1,$$$
1235,Shabestan,english,1.29090920334824,103.840452549989,"['80 Mohammed Sultan Rd', '#01-13', 'The Pier at Robertson Quay', 'Singapore 239013', 'Singapore']",4.5,21,$$$
1236,Wah Lok Cantonese Restaurant,english,1.29607890349375,103.85253583566,"['76 Bras Basah Rd', 'Level 2', 'Singapore 189558', 'Singapore']",4.0,17,$$$
1237,Seoul Yummy,english,1.3042479122965,103.831890966826,"['ION Orchard', '2 Orchard Turn, #B2-22', 'Singapore 238801', 'Singapore']",4.0,2,$$$
1238,Fine Palate Cafe,english,1.29826,103.851181,"['51 Waterloo Street, #01-04/05', 'Singapore 187969', 'Singapore']",4.5,2,$$$
1239,Nagae,english,1.29041,103.8350296,"['392 Havelock Road', 'Singapore 169663', 'Singapore']",4.0,7,$$$
1240,The Peranakan,english,1.30716619313371,103.828600743738,"['442 Orchard Rd', '#02-01, Orchard Hotel, Claymore Connect', 'Singapore 238879', 'Singapore']",3.0,13,$$$
1241,Maharajah,english,1.28657,103.84948,"['41 Boat Quay', 'Singapore 049830', 'Singapore']",4.5,9,$$$
1242,Coq & Balls,english,1.2852519,103.8292453,"['6 Kim Tian Rd', 'Kai Fook Mansion', 'Singapore 169246', 'Singapore']",4.0,13,$$$
1243,Fish Mart Sakuraya,english,1.28925265068146,103.805550729182,"['370A Alexandra Road', 'Singapore 159954', 'Singapore']",4.5,4,$$$
1244,Hai Di Lao,english,1.30037314764884,103.838078230619,"['313 Orchard Road', 'Level 4, 313@somerset', 'Singapore 238895', 'Singapore']",4.5,15,$$$
1245,Firebake,english,1.30788508306374,103.907464961928,"['237 East Coast Rd', 'Level 1', 'Singapore 428930', 'Singapore']",3.0,4,$$$
1246,Bincho at Hua Bee,english,1.283741,103.8304062,"['78 Moh Guan Terrace', '#01-19', 'Singapore 162078', 'Singapore']",4.0,15,$$$
1247,Big Street,english,1.30619,103.85597,"['104/106 Jalan Besar', 'Singapore 208828', 'Singapore']",4.0,3,$$$
1248,Shang Palace,english,1.311153,103.826574,"['22 Orange Grove Rd', 'Singapore 258350', 'Singapore']",4.5,7,$$$
1249,SushiAirways Sushibar,english,1.30117,103.8597336,"['20A Baghdad Street', 'Singapore 199659', 'Singapore']",3.5,7,$$$
1250,Paddy Hills,english,1.28082,103.78702,"['38 South Buona Vista Rd', 'Singapore 118164', 'Singapore']",4.0,15,$$$
1251,Sushi Jin,english,1.31212,103.8541565,"['1 Farrer Park Station Road', '#01-11/12, Owen Link', 'Singapore 217562', 'Singapore']",4.0,8,$$$
1252,Employees Only,english,1.28214,103.84752,"['112 Amoy St', 'Singapore 069932', 'Singapore']",4.5,18,$$$
1253,Tim Ho Wan,cantonese,1.291329,103.855213,"['1 Raffles Link', '#B1-63/63A', 'Singapore 039393', 'Singapore']",4.5,31,$
1254,Hong Kong Street Family Restaurant,cantonese,1.32034388559559,103.84218251829,"['273 Thomson Road', 'Singapore 307644', 'Singapore']",4.5,12,$
1255,Mak's Noodle,cantonese,1.30129359349232,103.839935545531,"['176 Orchard Road', '#01-63', 'Singapore 238843', 'Singapore']",3.5,13,$
1256,Liao Fan Hawker Chan,cantonese,1.33616130875996,103.888615782641,"['18 Tai Seng St', '#01-02', 'Singapore 534119', 'Singapore']",4.0,17,$
1257,Tiong Bahru Lee Hong Kee Cantonese Roasted,cantonese,1.28370402435883,103.831254530693,"['30 Seng Poh Road', '#02-60', 'Singapore 168898', 'Singapore']",4.0,6,$
1258,Liao Fan Hawker Chan,cantonese,1.282594,103.84309,"['335 Smith St', '#02-126', 'Singapore 050335', 'Singapore']",4.0,58,$
1259,Crystal Jade Kitchen,cantonese,1.30012021706153,103.844692971504,"['68 Orchard Rd', '#02-32, Plaza Singapura', 'Singapore 238839', 'Singapore']",4.0,5,$
1260,Foong Kee Coffee Shop,cantonese,1.27946,103.84157,"['6 Keong Saik Rd', 'Singapore 089114', 'Singapore']",4.0,12,$
1261,Koung's Wantan Mee,cantonese,1.314809,103.880531,"['205 Sims Avenue', 'Lor 21A', 'Geylang 387506', 'Singapore']",3.5,3,$
1262,Tao Xiang Kitchen,cantonese,1.33117141600613,103.794821021714,"['10E Sixth Avenue', '#01-01/02', 'Singapore 276474', 'Singapore']",4.0,2,$
1263,Hong Yun Seafood,cantonese,1.33866,103.8445969,"['Blk 124 Lor 1 Toa Payoh', '#01-459', 'Singapore 310124', 'Singapore']",3.5,2,$
1264,Ming Fa Fishball,cantonese,1.35349925389677,103.834387994929,"['246B Upper Thomson Rd', 'Thomson Garden Estate', 'Singapore 574370', 'Singapore']",3.5,5,$
1265,Sou's Noodle Restaurant,cantonese,1.33368844374526,103.965339660645,"['1 Changi Business Park Crescent', '#02-17 Plaza 8', 'Singapore 486025', 'Singapore']",2.5,2,$
1266,Ipoh Lou Yau Bean Sprouts Chicken,cantonese,1.32472,103.92892,"['311 New Upper Changi Road', '#B2-28', 'Singapore 467360', 'Singapore']",4.0,1,$
1267,Central Hong Kong Cafe,cantonese,1.30725961227568,103.790588378906,"['1 Vista Exchange Green', '#B1-07/41 Star Vista', 'Singapore 138617', 'Singapore']",1.0,1,$
1268,First Culinary Restaurant,cantonese,1.37675,103.8564606,"['2 Ang Mo Kio Drive', 'Blk A #01-09', 'Singapore 567720', 'Singapore']",2.5,3,$
1269,Sin Kee Famous Cantonese Chicken Rice,cantonese,1.3072983,103.7935496,"['40 Holland Dr', 'Singapore 270040', 'Singapore']",3.5,3,$
1270,Imperial Treasure Windows of Hong Kong,cantonese,1.30034096069176,103.837538579498,"['111 Somerset Road', '#01-K1/24/25, Triple One Somerset', 'Singapore 238164', 'Singapore']",3.5,5,$
1271,Joe Pork Porridge Raw Fish,cantonese,1.28229655724075,103.843835616683,"['Chinatown Complex', 'Block 335 Smith St', '#02-81/82', 'Singapore 058953', 'Singapore']",3.0,1,$
1272,Dragon Phoenix,cantonese,1.2916,103.845001,"['177A River Valley Rd', '#06', 'Singapore 179031', 'Singapore']",4.0,5,$$
1273,Char Restaurant,cantonese,1.31267,103.85956,"['363 Jalan Besar', 'Singapore 208994', 'Singapore']",4.5,8,$$
1274,Boon Tong Kee,cantonese,1.32008,103.86256,"['34 Whampoa West', '#01-93', 'Singapore 330034', 'Singapore']",4.5,14,$$
1275,Asia Grand Restaurant,cantonese,1.2958962906156,103.853534789024,"['331 North Bridge Rd', '#01-02, #01-05 - 08', 'Singapore 188720', 'Singapore']",4.0,12,$$
1276,Taste Paradise,cantonese,1.304235,103.832011,"['2 Orchard Turn', '#04-07', 'Singapore 238801', 'Singapore']",4.5,28,$$
1277,Full of Luck Club,cantonese,1.31103,103.7955999,"['243 Holland Ave', 'Singapore 278977', 'Singapore']",2.5,10,$$
1278,Food R Us,cantonese,1.31826393181907,103.807827524261,"['3 Queens Rd', '#02-171', 'Singapore 260003', 'Singapore']",3.0,6,$$
1279,Imperial Treasure Cantonese,cantonese,1.29414,103.8314972,"['Great World City, #02-05A/6', '1 Kim Seng Promenade', 'Singapore 239404', 'Singapore']",4.0,9,$$
1280,Kai Garden,cantonese,1.290543,103.857542,"['6 Raffles Blvd', '#03-128 B', 'Singapore 039594', 'Singapore']",4.0,8,$$
1281,Zi Yean Eating House,cantonese,1.28792,103.8140411,"['56 Lengkok Bahru', '#01-443', 'Singapore 150056', 'Singapore']",4.0,3,$$
1282,Kong Kee Seafood Restaurant,cantonese,1.31411832346132,103.886490800108,"['611/613 Geyland Road', 'Lorong 31', 'Singapore 389552', 'Singapore']",3.5,2,$$
1283,Tim Ho Wan,cantonese,1.33172487599458,103.849441459726,"['450 Lorong 6 Toa Payoh', '#02-02, ERA Centre', 'Singapore 319394', 'Singapore']",4.0,17,$$
1284,Hillman Restaurant,cantonese,1.30973732713087,103.857225179672,"['135 Kitchener Road', 'Singapore 208518', 'Singapore']",4.0,13,$$
1285,Bosses Restaurant,cantonese,1.263507,103.821133,"['1 Harbourfront Walk', '#02-156', 'Singapore 098585', 'Singapore']",4.0,20,$$
1286,Mouth Restaurant,cantonese,1.284177,103.846722,"['22 Cross St', '#01-61', 'China Square Central', 'Singapore 048421', 'Singapore']",4.0,10,$$
1287,Kam's Roast,cantonese,1.30678,103.83195,"['9 Scotts Rd', '#01-04/05/06/07', 'Singapore 228210', 'Singapore']",3.0,6,$$
1288,Peach Garden Noodle House,cantonese,1.28176693230255,103.864047620324,"['18 Marina Gardens Drive', 'Gardens By The Bay', 'Singapore 018953', 'Singapore']",3.0,7,$$
1289,Manhill Restaurant,cantonese,1.275,103.79487,"['99 Pasir Panjang Rd', 'Singapore 118517', 'Singapore']",4.5,5,$$
1290,Crystal Jade Kitchen,cantonese,1.29349159074917,103.831982028178,"['1 Kim Seng Promenade', '#03-30 Great World City', 'Singapore 237994', 'Singapore']",3.0,1,$$
1291,Canton Paradise,cantonese,1.2736761,103.8015216,"['460 Alexandra Rd', '#02-30', 'Singapore 119963', 'Singapore']",4.5,2,$$
1292,Sum Yi Tai,cantonese,1.28133,103.8485794,"['25 Boon Tat St', 'Singapore 069622', 'Singapore']",3.0,6,$$
1293,Treasures by Imperial Treasure Noodle & Congee House,cantonese,1.30407,103.8318176,"['2 Orchard Turn', '#B3-17', 'Singapore 238801', 'Singapore']",3.5,10,$$
1294,Tunglok Teahouse,cantonese,1.3211,103.84439,"['10 Sinaran Dr', '#01-73, Square 2', 'Singapore 307506', 'Singapore']",3.0,5,$$
1295,Crystal Jade Dining In,cantonese,1.263408,103.822083,"['1 Harbourfront Walk', '#01-112', 'Singapore 098585', 'Singapore']",3.5,9,$$
1296,Legendary Hong Kong,cantonese,1.33959,103.7069092,"['Jurong Point II, Level 3', '1 Jurong West Central 2', 'Singapore 648886', 'Singapore']",4.0,5,$$
1297,Hong Kong Kim Gary Restaurant,cantonese,1.26431,103.82207,"['1 Harbourfront Walk', '#02-128', 'Singapore 098585', 'Singapore']",3.5,10,$$
1298,Tim Ho Wan,cantonese,1.30574835889243,103.905006909047,"['112 East Coast Rd', '#01-04, I12 Katong', 'Singapore 428802', 'Singapore']",3.5,3,$$
1299,Tim Ho Wan,cantonese,1.3006139,103.8451045,"['68 Orchard Rd', '#01-29A', 'Singapore 238839', 'Singapore']",3.5,48,$$
1300,Canton-i,cantonese,1.46477997303009,103.757362365723,"['Johor Bahru City Square', 'Lot No J3-05, Level 3, 106-108 Jalan Wong Ah Fook', '80000 Johor Bahru, Johor', 'Malaysia']",3.5,2,$$
1301,Wah Lok Cantonese Restaurant,cantonese,1.29607890349375,103.85253583566,"['76 Bras Basah Rd', 'Level 2', 'Singapore 189558', 'Singapore']",4.0,17,$$$
1302,Shang Palace,cantonese,1.311153,103.826574,"['22 Orange Grove Rd', 'Singapore 258350', 'Singapore']",4.5,7,$$$
1303,Jade Palace Seafood,cantonese,1.30760284564838,103.82869720459,"['583 Orchard Rd', '#B1-13', 'Singapore 238884', 'Singapore']",3.5,10,$$$
1304,Xin Yue Cantonese Restaurant,cantonese,1.2934199612849,103.841710276902,"['207 River Valley Rd', '#01-51/54', 'Singapore 238275', 'Singapore']",4.0,2,$$$
1305,London Fat Duck,cantonese,1.30564333105613,103.832810372114,"['6 Scotts Rd', '#B1-16/17', 'Singapore 228209', 'Singapore']",3.0,12,$$$
1306,TungLok Xihe Peking Duck,cantonese,1.30111,103.8394699,"['181 Orchard Road', '#07-07/09, Orchard Central', 'Singapore 238896', 'Singapore']",2.5,4,$$$
1307,Peach Garden Noodle House,cantonese,1.3625864,103.9898234,"['80 Airport Boulevard, Departure Transit Lounge Mezzanine Level 3', 'Changi Airport Terminal 1', 'Singapore 819642', 'Singapore']",4.0,6,$$$
1308,Lei Garden,cantonese,1.295327,103.852358,"['30 Victoria St', '#01-24', 'Singapore 187996', 'Singapore']",4.0,17,$$$
1309,Spring Court,cantonese,1.28431,103.8445206,"['52 Upper Cross St', 'Singapore 058348', 'Singapore']",3.5,8,$$$
1310,Min Jiang,cantonese,1.308375,103.834396,"['22 Scotts Rd', 'Singapore 228221', 'Singapore']",3.5,7,$$$
1311,Tim Ho Wan,cantonese,1.33406200052076,103.74260651474,"['3 Gateway Dr', '#01-13/14', 'Singapore 608532', 'Singapore']",4.0,12,$$$
1312,Si Chuan Dou Hua,cantonese,1.2852903,103.8501032,"['80 Raffles Place', '#60-01', 'UOB Plaza', 'Singapore 048624', 'Singapore']",3.5,13,$$$
1313,Peony Jade @ Keppel Club,cantonese,1.26684,103.8074265,"['10 Bukit Chermin Rd', 'Singapore 109918', 'Singapore']",4.0,6,$$$
1314,Man Fu Yuan,cantonese,1.298522,103.85508,"['80 Middle Rd', 'Singapore 188966', 'Singapore']",3.5,11,$$$
1315,Canton Paradise,cantonese,1.32476,103.9290771,"['311 New Upper Changi Rd', '#B2-10, Bedok Mall', 'Singapore 460209', 'Singapore']",3.5,3,$$$
1316,Golden Peony,cantonese,1.29352,103.85875,"['2 Temasek Blvd', 'Level 3', 'Singapore 038983', 'Singapore']",2.5,4,$$$
1317,Garden View Restaurant,cantonese,1.32957029398849,103.980013018697,"['25 Changi Coast Road', 'Tanah Merah Country Club', 'Singapore 499803', 'Singapore']",4.0,1,$$$
1318,Lime House,caribbean,1.2796894,103.8417149,"['2 Jiak Chuan Road', 'Singapore 089260', 'Singapore']",3.5,17,$$$
1319,Sungei Road Laksa,chinese,1.3067340360828,103.857772350311,"['27 Jalan Berseh', '#01-100, Jin Shui Kopitiam', 'Singapore 200027', 'Singapore']",4.5,70,$
1320,Swee Choon Tim Sum,chinese,1.30813116564766,103.856864295044,"['183/185/187/189/191/193 Jalan Besar', 'Singapore 208882', 'Singapore']",4.0,75,$
1321,Tim Ho Wan,chinese,1.291329,103.855213,"['1 Raffles Link', '#B1-63/63A', 'Singapore 039393', 'Singapore']",4.5,31,$
1322,旺角點心 Mongkok Dim Sum,chinese,1.312036,103.876806,"['214 Geylang Lorong 8', 'Singapore 389274', 'Singapore']",3.5,10,$
1323,Tai Hwa Pork Noodle,chinese,1.305307,103.862343,"['466 Crawford Lane', '#01-12, Tai Hwa Eating House', 'Singapore 190465', 'Singapore']",4.0,85,$
1324,Tian Tian Hainanese Chicken Rice,chinese,1.28035,103.84472,"['1 Kadayanallur St', '#01 -10/11', 'Maxwell Food Center', 'Singapore 069120', 'Singapore']",4.0,379,$
1325,Hong Kong Street Family Restaurant,chinese,1.32034388559559,103.84218251829,"['273 Thomson Road', 'Singapore 307644', 'Singapore']",4.5,12,$
1326,Treasures by Imperial Treasure Yi Dian Xin,chinese,1.29383,103.85333,"['252 North Bridge Rd', '#B1-37, Raffles City Shopping Centre', 'Singapore 179103', 'Singapore']",4.5,3,$
1327,Xiang Yuan Ji - Shanghai Sheng Jian Bao,chinese,1.31354514177981,103.859837294634,"['405 Jalan Besar Rd', 'Singapore 209011', 'Singapore']",4.0,5,$
1328,Zhong Guo La Mian Xiao Long Bao,chinese,1.28218,103.84317,"['Blk 335 Smith St', '#02-135', 'Singapore 051335', 'Singapore']",4.5,29,$
1329,Song Fa Bak Kut Teh,chinese,1.28897,103.84774,"['11 New Bridge Rd', '#01-01', 'Singapore 059383', 'Singapore']",4.0,135,$
1330,Hong Kong Style Chee Cheong Fun,chinese,1.316263,103.849928,"['41A Cambridge Rd', '#01-25', 'Singapore 211041', 'Singapore']",5.0,9,$
1331,Song Fa Bak Kut Teh,chinese,1.28509935709304,103.844663791402,"['133 New Bridge Rd', '#01-04', 'Singapore 059413', 'Singapore']",4.5,39,$
1332,Da Lian Traditional Noodles,chinese,1.30749,103.85808,"['216G Syed Alwi Rd', '#01-03', 'Singapore 207799', 'Singapore']",4.0,19,$
1333,Ah Tai Hainanese Chicken Rice,chinese,1.280415,103.844583,"['1 Kadayanallur St', 'Stall 7', 'Singapore 069184', 'Singapore']",4.5,56,$
1334,Geylang Lorong 9 Beef Kway Teow,chinese,1.3123,103.87664,"['237 Geylang Lorong 9', 'Singapore 388756', 'Singapore']",4.0,14,$
1335,Hainanese Delicacy Chicken Rice,chinese,1.30697898661651,103.833246280225,"['14 Scotts Rd', '#05-116', 'Singapore 228213', 'Singapore']",4.5,39,$
1336,Ji Ji Wanton Noodle Specialist,chinese,1.285775,103.845604,"['531A Upper Cross St', '#02-48/49', 'Singapore 050531', 'Singapore']",4.0,5,$
1337,Wee Nam Kee Chicken Rice,chinese,1.317058,103.843868,"['101 Thomson Rd', '#01-08', 'Singapore 307591', 'Singapore']",4.0,46,$
1338,Swee Guan Hokkien Mee,chinese,1.3139242,103.8854323,"['549 Geylang Rd', 'A', 'Singapore 389504', 'Singapore']",4.0,5,$
1339,Hock Thye Noodle House,chinese,1.31250836850491,103.899210895774,"['7 Crane Rd', 'Poh Ho Restaurant', 'Singapore 429356', 'Singapore']",4.5,2,$
1340,Chin Chin Restaurant,chinese,1.29644,103.85562,"['19 Purvis Street', 'Singapore 188598', 'Singapore']",4.0,20,$
1341,Zhen Zhen Porridge,chinese,1.2802419,103.8449058,"['1 Kadayanallur St', '#01-54', 'Singapore 069184', 'Singapore']",4.5,22,$
1342,Yu Pan Noodle House,chinese,1.32412164235274,103.910477222535,"['108 Lengkong Tiga', 'Singapore 410108', 'Singapore']",4.0,1,$
1343,Heng Gi Goose & Duck Rice,chinese,1.306421,103.850691,"['665 Buffalo Rd', '#01-335', 'Singapore 210665', 'Singapore']",4.0,4,$
1344,Da Dong Prawn Noodles,chinese,1.30872236488992,103.902887410884,"['354 Joo Chiat Road', 'Singapore 427600', 'Singapore']",4.0,11,$
1345,Mak's Noodle,chinese,1.30129359349232,103.839935545531,"['176 Orchard Road', '#01-63', 'Singapore 238843', 'Singapore']",3.5,13,$
1346,PappaRich,chinese,1.300022,103.844744,"['Plaza Singapura', '68 Orchard Rd, Blk 01-35', 'Singapore 238839', 'Singapore']",4.0,10,$
